country,year,labour_participation_rate,birth_rate,fertility_rate,mean_age_bearing,housing_value,total_deaths,death_rate,life_expectancy,total_pop,male_pop,female_pop,pop_density,median_age,pop_growth_rate,gender_wage_gap_perc,average_wage_rate,internet_access_perc,education_rate,crude_marriage_rate,crude_divorce_rate,suicide_rate,time
Israel,2012,49.51602118,165,3.05,30.4,81.43225,42,5.5,81.7,7592,3763,3829,350.8,28.6,1.76,20.0,34139.99814,70.65,46.441711,6.4,1.7,6.6,7
Israel,2013,49.61832134,166,3.03,30.4,88.82275,41,5.3,82.1,7727,3833,3894,357.0,28.7,1.75,20.34590182,34272.53228,70.6,47.421043,6.5,1.8,5.6,8
Israel,2014,49.72858998,170,3.08,30.5,94.46675,42,5.3,82.2,7864,3904,3960,363.3,28.8,1.77,20.1081412,34521.10078,72.07,48.53273,6.2,1.8,5.6,9
Israel,2015,48.96842455,180,3.25,30.5,100.0,43,5.4,82.1,8008,3978,4030,370.0,28.8,1.86,20.43918919,35546.07258,74.29,48.824478,6.4,1.7,5.0,10
Israel,2016,48.47783158,183,3.28,30.5,107.4585,43,5.3,82.5,8159,4056,4103,377.0,28.9,1.88,21.59333204,36928.6201,75.37,49.895348,6.2,1.7,5.6,11
Israel,2017,48.28889407,176,3.11,30.6,111.64925,43,5.2,82.7,8309,4134,4175,383.9,28.9,1.77,21.79178994,38066.62449,74.06,50.91605,5.7,1.7,5.6,12
Israel,2018,47.06956598,176,3.09,30.7,110.724,44,5.2,82.8,8456,4210,4247,390.7,28.9,1.75,22.65919243,39142.82932,74.94,50.201576,5.6,1.8,6.2,13
Israel,2019,45.99009052,184,3.22,30.7,112.81225,45,5.3,82.8,8608,4288,4320,397.7,29.0,1.81,24.31886983,39960.06441,75.9,50.246292,5.3,1.8,5.7,14
Israel,2005,57.44877266,142,2.84,30.0,50.177,39,5.8,80.2,6714,3315,3399,310.2,27.7,1.74,21.92439863,33597.74147,48.91,43.047825,5.9,1.6,7.5,0
Israel,2007,61.22789912,149,2.9,30.1,49.62325,40,5.7,80.7,6952,3436,3516,321.2,28.1,1.73,20.40924794,34879.12547,59.34,43.58707,6.5,1.8,5.5,2
Israel,2008,61.88611024,154,2.96,30.2,53.381,39,5.6,81.1,7075,3498,3577,326.9,28.2,1.76,22.05882353,34129.29292,61.82,43.980537,6.8,1.8,5.8,3
Israel,2009,62.95104075,156,2.97,30.2,60.69,39,5.4,81.6,7200,3561,3639,332.7,28.3,1.75,21.13599802,33299.43974,66.26,44.880913,6.5,1.8,6.3,4
Israel,2010,63.69171961,161,3.03,30.3,71.3705,39,5.4,81.7,7328,3627,3702,338.6,28.5,1.8,20.39157739,33256.3842,68.13996633,45.560074,6.3,1.7,7.5,5
Israel,2011,64.62218645,162,3.01,30.4,78.8795,40,5.4,81.7,7460,3695,3765,344.7,28.5,1.76,19.65966691,33570.38511,70.30230145,46.396889,6.6,1.7,6.4,6
Israel,2012,66.30170049,165,3.05,30.4,81.43225,42,5.5,81.7,7592,3763,3829,350.8,28.6,1.76,20.0,34139.99814,70.65,46.441711,6.4,1.7,6.6,7
Israel,2013,67.60749033,166,3.03,30.4,88.82275,41,5.3,82.1,7727,3833,3894,357.0,28.7,1.75,20.34590182,34272.53228,70.6,47.421043,6.5,1.8,5.6,8
Israel,2014,67.90582118,170,3.08,30.5,94.46675,42,5.3,82.2,7864,3904,3960,363.3,28.8,1.77,20.1081412,34521.10078,72.07,48.53273,6.2,1.8,5.6,9
Israel,2015,68.94222689,180,3.25,30.5,100.0,43,5.4,82.1,8008,3978,4030,370.0,28.8,1.86,20.43918919,35546.07258,74.29,48.824478,6.4,1.7,5.0,10
Israel,2016,69.15669175,183,3.28,30.5,107.4585,43,5.3,82.5,8159,4056,4103,377.0,28.9,1.88,21.59333204,36928.6201,75.37,49.895348,6.2,1.7,5.6,11
Israel,2017,69.13197241,176,3.11,30.6,111.64925,43,5.2,82.7,8309,4134,4175,383.9,28.9,1.77,21.79178994,38066.62449,74.06,50.91605,5.7,1.7,5.6,12
Israel,2018,69.34254664,176,3.09,30.7,110.724,44,5.2,82.8,8456,4210,4247,390.7,28.9,1.75,22.65919243,39142.82932,74.94,50.201576,5.6,1.8,6.2,13
Israel,2019,69.93891987,184,3.22,30.7,112.81225,45,5.3,82.8,8608,4288,4320,397.7,29.0,1.81,24.31886983,39960.06441,75.9,50.246292,5.3,1.8,5.7,14
Latvia,2006,40.85905518,23,1.46,28.1,104.475,34,15.5,70.9,2204,1004,1200,35.4,39.1,-1.3,8.465608466,17903.72641,42.1979,20.919746,6.6,3.3,21.6,1
Latvia,2010,39.74275748,20,1.37,28.9,80.35,31,14.8,73.0,2102,957,1144,33.8,40.3,-1.21,19.05564924,19772.40609,59.7746,26.946114,4.4,2.4,20.1,5
Latvia,2014,40.40519757,22,1.64,29.4,103.475,30,14.7,74.4,2011,920,1091,32.3,41.7,-0.97,21.12299465,22206.49712,73.3818,30.230137,6.3,3.1,18.4,9
Latvia,2018,37.70961315,19,1.62,29.9,129.3,30,15.6,75.0,1936,892,1044,31.1,42.9,-1.01,20.28985507,27357.27753,81.5769,33.939289,6.8,3.1,14.7,13
Latvia,2019,36.28721385,19,1.61,30.0,140.875,29,15.3,75.5,1917,885,1032,30.8,43.2,-0.97,19.75940106,28547.45617,85.4495,35.707733,6.7,3.1,14.4,14
Latvia,2020,34.83002486,18,1.58,30.0,145.7675,31,16.1,75.5,1897,877,1020,30.5,43.4,-1.08,22.70967828,29812.72733,89.7275,37.833885,5.6,2.7,14.9,15
Latvia,2006,57.25702952,23,1.46,28.1,104.475,34,15.5,70.9,2204,1004,1200,35.4,39.1,-1.3,8.465608466,17903.72641,42.1979,20.919746,6.6,3.3,21.6,1
Latvia,2010,56.88604484,20,1.37,28.9,80.35,31,14.8,73.0,2102,957,1144,33.8,40.3,-1.21,19.05564924,19772.40609,59.7746,26.946114,4.4,2.4,20.1,5
Latvia,2014,62.55458251,22,1.64,29.4,103.475,30,14.7,74.4,2011,920,1091,32.3,41.7,-0.97,21.12299465,22206.49712,73.3818,30.230137,6.3,3.1,18.4,9
Latvia,2018,70.76789919,19,1.62,29.9,129.3,30,15.6,75.0,1936,892,1044,31.1,42.9,-1.01,20.28985507,27357.27753,81.5769,33.939289,6.8,3.1,14.7,13
Latvia,2019,72.10675927,19,1.61,30.0,140.875,29,15.3,75.5,1917,885,1032,30.8,43.2,-0.97,19.75940106,28547.45617,85.4495,35.707733,6.7,3.1,14.4,14
Latvia,2020,74.63624222,18,1.58,30.0,145.7675,31,16.1,75.5,1897,877,1020,30.5,43.4,-1.08,22.70967828,29812.72733,89.7275,37.833885,5.6,2.7,14.9,15
Lithuania,2006,26.29174967,31,1.33,27.6,94.24749999,47,13.9,71.6,3323,1530,1793,53.1,38.1,-1.53,16.81818182,26503.57756,34.5131,26.751383,6.5,3.4,32.0,1
Lithuania,2010,28.42440355,31,1.5,28.8,84.2025,44,13.8,73.4,3139,1443,1696,50.1,40.0,-1.31,10.64257028,25057.92027,60.5782,32.440029,6.0,3.2,32.2,5
Lithuania,2014,34.22029373,31,1.63,29.3,96.47,42,14.0,74.8,2995,1384,1611,47.8,41.7,-1.06,12.47974068,28207.88559,65.9725,36.668087,7.6,3.3,30.4,9
Lithuania,2018,36.48349037,29,1.63,30.0,123.18,42,14.7,75.7,2876,1341,1535,45.9,43.0,-0.96,11.68981482,34952.31315,78.3772,41.654594,7.0,3.1,22.9,13
Lithuania,2019,37.31789262,28,1.61,30.2,131.61,41,14.4,76.2,2849,1332,1517,45.5,43.3,-0.93,14.07101369,37305.14161,81.5188,43.149418,7.0,3.1,22.2,14
Lithuania,2020,36.5876335,27,1.62,30.2,141.1775,46,16.3,75.1,2820,1321,1499,45.0,43.5,-1.11,9.327989049,39610.59616,82.1307,44.13818,5.5,2.7,20.3,15
Lithuania,2006,52.90145146,31,1.33,27.6,94.24749999,47,13.9,71.6,3323,1530,1793,53.1,38.1,-1.53,16.81818182,26503.57756,34.5131,26.751383,6.5,3.4,32.0,1
Lithuania,2010,56.4636988,31,1.5,28.8,84.2025,44,13.8,73.4,3139,1443,1696,50.1,40.0,-1.31,10.64257028,25057.92027,60.5782,32.440029,6.0,3.2,32.2,5
Lithuania,2014,62.99154977,31,1.63,29.3,96.47,42,14.0,74.8,2995,1384,1611,47.8,41.7,-1.06,12.47974068,28207.88559,65.9725,36.668087,7.6,3.3,30.4,9
Lithuania,2018,73.84442613,29,1.63,30.0,123.18,42,14.7,75.7,2876,1341,1535,45.9,43.0,-0.96,11.68981482,34952.31315,78.3772,41.654594,7.0,3.1,22.9,13
Lithuania,2019,73.43956264,28,1.61,30.2,131.61,41,14.4,76.2,2849,1332,1517,45.5,43.3,-0.93,14.07101369,37305.14161,81.5188,43.149418,7.0,3.1,22.2,14
Lithuania,2020,74.98667515,27,1.62,30.2,141.1775,46,16.3,75.1,2820,1321,1499,45.0,43.5,-1.11,9.327989049,39610.59616,82.1307,44.13818,5.5,2.7,20.3,15
Slovenia,2010,39.92593712,23,1.57,30.0,117.205,18,8.9,79.7,2057,1016,1041,102.2,40.3,0.58,0.991735537,38123.30145,68.1288,23.716619,3.2,1.2,19.2,5
Slovenia,2014,33.59735942,22,1.58,30.1,99.2025,19,9.1,80.9,2075,1028,1047,103.0,41.4,0.12,4.996271439,36999.87723,76.8,28.600916,3.2,1.2,17.5,9
Slovenia,2018,38.55645074,20,1.61,30.3,121.5475,21,9.8,81.4,2106,1052,1054,104.6,42.4,0.34,8.194536975,40664.40579,86.6821,32.455208,3.5,1.1,15.7,13
Slovenia,2010,36.47803898,23,1.57,30.0,117.205,18,8.9,79.7,2057,1016,1041,102.2,40.3,0.58,0.991735537,38123.30145,68.1288,23.716619,3.2,1.2,19.2,5
Slovenia,2014,38.40344769,22,1.58,30.1,99.2025,19,9.1,80.9,2075,1028,1047,103.0,41.4,0.12,4.996271439,36999.87723,76.8,28.600916,3.2,1.2,17.5,9
Slovenia,2018,49.45741312,20,1.61,30.3,121.5475,21,9.8,81.4,2106,1052,1054,104.6,42.4,0.34,8.194536975,40664.40579,86.6821,32.455208,3.5,1.1,15.7,13
Australia,2006,75.80324543,270,1.88,30.3,60.5795,134,6.6,81.3,20467,10166,10301,2.7,35.7,1.6,16.66666667,49688.97079,64.0,33.022213,5.5,2.5,10.6,1
Australia,2007,76.1927875,288,1.99,30.3,66.96025,139,6.7,81.3,20831,10354,10477,2.7,35.8,1.92,15.4,51049.14324,67.0,33.73671,5.5,2.3,10.7,2
Australia,2008,76.5036062,298,2.02,30.3,69.60275,142,6.7,81.5,21248,10570,10678,2.8,35.8,2.04,11.93737769,51375.73993,72.0,36.149986,5.5,2.2,11.1,3
Australia,2010,76.43520217,300,1.95,30.5,80.877,143,6.5,82.1,22019,10961,11058,2.9,36.1,1.47,14.04293381,52645.06325,78.92,37.604309,5.4,2.3,11.0,5
Australia,2012,76.43020058,306,1.93,30.6,78.88025,149,6.6,82.3,22729,11311,11418,3.0,36.2,1.73,13.75,54693.53279,83.0,41.282364,5.4,2.2,11.5,7
Australia,2014,76.30980434,300,1.81,30.7,91.72025,154,6.6,82.6,23470,11666,11804,3.1,36.3,1.47,15.77335375,54958.99834,85.89,41.901855,5.2,2.0,12.6,9
Australia,2016,76.94669143,309,1.8,30.9,105.5,158,6.6,82.9,24196,12008,12188,3.2,36.2,1.63,13.72843211,54708.54639,86.11,43.7439,4.9,1.9,12.2,11
Australia,2006,64.77850987,270,1.88,30.3,60.5795,134,6.6,81.3,20467,10166,10301,2.7,35.7,1.6,16.66666667,49688.97079,64.0,33.022213,5.5,2.5,10.6,1
Australia,2007,65.19857311,288,1.99,30.3,66.96025,139,6.7,81.3,20831,10354,10477,2.7,35.8,1.92,15.4,51049.14324,67.0,33.73671,5.5,2.3,10.7,2
Australia,2008,65.4972286,298,2.02,30.3,69.60275,142,6.7,81.5,21248,10570,10678,2.8,35.8,2.04,11.93737769,51375.73993,72.0,36.149986,5.5,2.2,11.1,3
Australia,2010,65.4078386,300,1.95,30.5,80.877,143,6.5,82.1,22019,10961,11058,2.9,36.1,1.47,14.04293381,52645.06325,78.92,37.604309,5.4,2.3,11.0,5
Australia,2012,65.1713034,306,1.93,30.6,78.88025,149,6.6,82.3,22729,11311,11418,3.0,36.2,1.73,13.75,54693.53279,83.0,41.282364,5.4,2.2,11.5,7
Australia,2014,64.71575029,300,1.81,30.7,91.72025,154,6.6,82.6,23470,11666,11804,3.1,36.3,1.47,15.77335375,54958.99834,85.89,41.901855,5.2,2.0,12.6,9
Australia,2016,64.87995248,309,1.8,30.9,105.5,158,6.6,82.9,24196,12008,12188,3.2,36.2,1.63,13.72843211,54708.54639,86.11,43.7439,4.9,1.9,12.2,11
Austria,2005,71.44175151,78,1.41,29.0,61.35194818,75,9.2,79.5,8227,3999,4228,99.7,38.9,0.64,22.03208575,52999.3783,46.6887,24.639351,4.8,2.4,16.8,0
Austria,2006,72.39023442,78,1.41,29.2,63.87105419,74,9.0,80.0,8268,4022,4246,100.2,39.3,0.35,21.85513043,53791.2556,52.2965,25.356432,4.5,2.5,15.2,1
Austria,2007,73.49748736,76,1.39,29.3,66.85883109,74,9.0,80.2,8295,4036,4259,100.5,39.7,0.31,21.63427637,54099.69362,59.623,25.092672,4.3,2.5,15.1,2
Austria,2008,73.89251013,77,1.41,29.5,67.57648339,75,9.0,80.4,8321,4049,4272,100.8,40.1,0.33,20.91732027,55008.95644,68.92,26.191858,4.2,2.4,14.6,3
Austria,2009,74.33586463,76,1.4,29.6,70.21275712,77,9.3,80.2,8343,4061,4282,101.1,40.4,0.19,19.35596592,55945.10021,69.7507,26.895824,4.3,2.3,14.6,4
Austria,2010,74.42542722,78,1.44,29.8,76.7975,77,9.2,80.5,8363,4072,4290,101.3,40.8,0.28,19.18886268,55693.25377,72.8891,27.743721,4.5,2.1,14.4,5
Austria,2011,74.55302121,78,1.43,30.0,81.5975,76,9.1,80.8,8391,4088,4303,101.7,41.2,0.39,18.55055412,55086.19501,75.4407,27.956152,4.3,2.1,14.6,6
Austria,2012,75.11332701,78,1.44,30.1,87.57,79,9.4,80.8,8430,4111,4319,102.2,41.5,0.52,18.18505684,55399.03873,79.2846,28.739943,4.6,2.0,14.2,7
Austria,2013,75.50826271,79,1.44,30.3,92.1,79,9.4,81.1,8480,4139,4340,102.8,41.8,0.66,18.05321141,55424.6727,80.8626,29.738844,4.3,1.9,14.2,8
Austria,2014,75.38114911,81,1.46,30.4,95.33,78,9.2,81.4,8546,4178,4368,103.6,41.9,0.9,17.72888425,55628.95973,80.9946,29.904896,4.4,1.9,14.3,9
Austria,2015,75.50195558,84,1.49,30.5,100.0,83,9.7,81.2,8642,4236,4406,104.7,42.0,1.34,17.04325299,56034.5369,82.416,30.550726,5.1,1.9,13.4,10
Austria,2016,76.20159341,87,1.53,30.6,108.5325,81,9.3,81.6,8736,4292,4444,105.9,42.0,0.83,15.67089964,56565.10981,85.0929,31.383963,5.1,1.8,12.7,11
Austria,2017,76.42774065,87,1.52,30.7,114.26,83,9.5,81.6,8797,4325,4472,106.6,42.1,0.56,15.38215397,56553.10364,88.7924,32.39439,5.1,1.8,12.8,12
Austria,2018,76.78998126,85,1.48,30.8,119.64,84,9.5,81.7,8841,4348,4493,107.1,42.3,0.41,14.87669089,56738.96243,88.7752,32.711426,5.3,1.8,12.5,13
Austria,2019,77.06170079,85,1.47,30.9,126.6,84,9.4,81.9,8880,4368,4512,107.6,42.4,0.48,14.01174081,57182.05437,89.9074,33.773777,5.2,1.8,11.4,14
Austria,2020,76.5606175,83,1.44,30.9,136.31125,90,10.2,81.5,8908,4383,4525,107.9,42.6,0.15,12.38153967,57271.61722,90.4008,34.205894,4.4,1.7,10.8,15
Austria,2005,58.55834881,78,1.41,29.0,61.35194818,75,9.2,79.5,8227,3999,4228,99.7,38.9,0.64,22.03208575,52999.3783,46.6887,24.639351,4.8,2.4,16.8,0
Austria,2006,59.08239142,78,1.41,29.2,63.87105419,74,9.0,80.0,8268,4022,4246,100.2,39.3,0.35,21.85513043,53791.2556,52.2965,25.356432,4.5,2.5,15.2,1
Austria,2007,59.93623591,76,1.39,29.3,66.85883109,74,9.0,80.2,8295,4036,4259,100.5,39.7,0.31,21.63427637,54099.69362,59.623,25.092672,4.3,2.5,15.1,2
Austria,2008,60.17306753,77,1.41,29.5,67.57648339,75,9.0,80.4,8321,4049,4272,100.8,40.1,0.33,20.91732027,55008.95644,68.92,26.191858,4.2,2.4,14.6,3
Austria,2009,60.44493199,76,1.4,29.6,70.21275712,77,9.3,80.2,8343,4061,4282,101.1,40.4,0.19,19.35596592,55945.10021,69.7507,26.895824,4.3,2.3,14.6,4
Austria,2010,60.39602468,78,1.44,29.8,76.7975,77,9.2,80.5,8363,4072,4290,101.3,40.8,0.28,19.18886268,55693.25377,72.8891,27.743721,4.5,2.1,14.4,5
Austria,2011,60.48918768,78,1.43,30.0,81.5975,76,9.1,80.8,8391,4088,4303,101.7,41.2,0.39,18.55055412,55086.19501,75.4407,27.956152,4.3,2.1,14.6,6
Austria,2012,60.76281193,78,1.44,30.1,87.57,79,9.4,80.8,8430,4111,4319,102.2,41.5,0.52,18.18505684,55399.03873,79.2846,28.739943,4.6,2.0,14.2,7
Austria,2013,60.92017,79,1.44,30.3,92.1,79,9.4,81.1,8480,4139,4340,102.8,41.8,0.66,18.05321141,55424.6727,80.8626,29.738844,4.3,1.9,14.2,8
Austria,2014,60.69407925,81,1.46,30.4,95.33,78,9.2,81.4,8546,4178,4368,103.6,41.9,0.9,17.72888425,55628.95973,80.9946,29.904896,4.4,1.9,14.3,9
Austria,2015,60.72269023,84,1.49,30.5,100.0,83,9.7,81.2,8642,4236,4406,104.7,42.0,1.34,17.04325299,56034.5369,82.416,30.550726,5.1,1.9,13.4,10
Austria,2016,61.20694976,87,1.53,30.6,108.5325,81,9.3,81.6,8736,4292,4444,105.9,42.0,0.83,15.67089964,56565.10981,85.0929,31.383963,5.1,1.8,12.7,11
Austria,2017,61.21874824,87,1.52,30.7,114.26,83,9.5,81.6,8797,4325,4472,106.6,42.1,0.56,15.38215397,56553.10364,88.7924,32.39439,5.1,1.8,12.8,12
Austria,2018,61.36661059,85,1.48,30.8,119.64,84,9.5,81.7,8841,4348,4493,107.1,42.3,0.41,14.87669089,56738.96243,88.7752,32.711426,5.3,1.8,12.5,13
Austria,2019,61.36369283,85,1.47,30.9,126.6,84,9.4,81.9,8880,4368,4512,107.6,42.4,0.48,14.01174081,57182.05437,89.9074,33.773777,5.2,1.8,11.4,14
Austria,2020,60.77072978,83,1.44,30.9,136.31125,90,10.2,81.5,8908,4383,4525,107.9,42.6,0.15,12.38153967,57271.61722,90.4008,34.205894,4.4,1.7,10.8,15
Belgium,2005,66.74752428,120,1.76,29.3,72.53625,103,9.9,79.1,10517,5147,5370,347.3,39.1,0.6,11.51109251,55662.21541,50.1575,31.045088,4.1,2.9,19.1,0
Belgium,2006,66.50299778,123,1.8,29.4,79.61525,102,9.6,79.4,10583,5181,5402,349.5,39.4,0.66,10.25326797,56040.35243,53.9597,31.754845,4.2,2.8,18.1,1
Belgium,2007,67.07738728,124,1.82,29.5,85.81875,102,9.6,79.5,10654,5217,5437,351.9,39.5,0.68,9.873617694,55936.38074,60.164,32.094864,4.3,2.8,17.1,2
Belgium,2008,67.10687076,127,1.85,29.6,89.60525,105,9.8,79.6,10727,5254,5473,354.3,39.7,0.69,8.915753683,56177.76083,63.6276,32.310043,4.3,3.3,18.3,3
Belgium,2009,66.92506202,127,1.84,29.6,89.183,105,9.7,79.8,10801,5293,5509,356.7,39.8,0.7,7.480461481,56960.72919,67.4352,33.397053,4.0,3.0,18.3,4
Belgium,2010,67.66391816,129,1.86,29.7,91.9775,105,9.7,80.0,10878,5333,5545,359.3,40.0,0.72,7.04379562,56697.01024,72.7371,34.989502,3.9,2.7,18.2,5
Belgium,2011,66.71920728,126,1.82,29.8,95.67575,104,9.5,80.4,10956,5374,5582,361.8,40.1,0.71,5.838108883,57277.8636,76.5078,34.612984,3.7,2.5,18.6,6
Belgium,2012,66.93528035,126,1.8,30.0,97.8135,109,9.9,80.3,11031,5414,5617,364.3,40.2,0.66,6.411149826,57740.90477,77.7137,35.316551,3.8,2.3,17.9,7
Belgium,2013,67.53261314,124,1.76,30.1,98.962,109,9.9,80.5,11103,5453,5651,366.7,40.3,0.64,5.912863071,58312.80648,80.0478,35.535332,3.4,2.2,16.6,8
Belgium,2014,67.72211215,123,1.74,30.3,98.417,105,9.4,81.1,11177,5492,5684,369.1,40.4,0.68,3.298900367,58637.19022,82.8041,36.855022,3.6,2.2,16.5,9
Belgium,2015,67.58457301,121,1.7,30.4,100.0,111,9.9,80.9,11248,5532,5717,371.5,40.5,0.6,4.672,58239.58513,81.825,36.857422,4.0,2.2,16.2,10
Belgium,2016,67.62346392,121,1.68,30.5,102.6405,108,9.6,81.3,11317,5570,5747,373.8,40.5,0.62,3.701298701,58364.7214,84.7857,37.503956,3.9,2.1,16.3,11
Belgium,2017,67.99493278,119,1.65,30.6,106.37275,110,9.7,81.4,11384,5607,5777,376.0,40.6,0.58,4.190296156,57956.77495,85.9684,40.257053,3.9,2.0,14.8,12
Belgium,2018,68.59472182,118,1.62,30.7,109.41525,111,9.7,81.5,11449,5643,5806,378.1,40.6,0.55,3.408756979,58270.11101,87.2725,40.638546,3.9,2.0,15.2,13
Belgium,2005,53.29941718,120,1.76,29.3,72.53625,103,9.9,79.1,10517,5147,5370,347.3,39.1,0.6,11.51109251,55662.21541,50.1575,31.045088,4.1,2.9,19.1,0
Belgium,2006,53.11429959,123,1.8,29.4,79.61525,102,9.6,79.4,10583,5181,5402,349.5,39.4,0.66,10.25326797,56040.35243,53.9597,31.754845,4.2,2.8,18.1,1
Belgium,2007,53.5928121,124,1.82,29.5,85.81875,102,9.6,79.5,10654,5217,5437,351.9,39.5,0.68,9.873617694,55936.38074,60.164,32.094864,4.3,2.8,17.1,2
Belgium,2008,53.67820819,127,1.85,29.6,89.60525,105,9.8,79.6,10727,5254,5473,354.3,39.7,0.69,8.915753683,56177.76083,63.6276,32.310043,4.3,3.3,18.3,3
Belgium,2009,53.47283851,127,1.84,29.6,89.183,105,9.7,79.8,10801,5293,5509,356.7,39.8,0.7,7.480461481,56960.72919,67.4352,33.397053,4.0,3.0,18.3,4
Belgium,2010,54.06985671,129,1.86,29.7,91.9775,105,9.7,80.0,10878,5333,5545,359.3,40.0,0.72,7.04379562,56697.01024,72.7371,34.989502,3.9,2.7,18.2,5
Belgium,2011,53.19861256,126,1.82,29.8,95.67575,104,9.5,80.4,10956,5374,5582,361.8,40.1,0.71,5.838108883,57277.8636,76.5078,34.612984,3.7,2.5,18.6,6
Belgium,2012,53.24907345,126,1.8,30.0,97.8135,109,9.9,80.3,11031,5414,5617,364.3,40.2,0.66,6.411149826,57740.90477,77.7137,35.316551,3.8,2.3,17.9,7
Belgium,2013,53.55899945,124,1.76,30.1,98.962,109,9.9,80.5,11103,5453,5651,366.7,40.3,0.64,5.912863071,58312.80648,80.0478,35.535332,3.4,2.2,16.6,8
Belgium,2014,53.50597837,123,1.74,30.3,98.417,105,9.4,81.1,11177,5492,5684,369.1,40.4,0.68,3.298900367,58637.19022,82.8041,36.855022,3.6,2.2,16.5,9
Belgium,2015,53.30946254,121,1.7,30.4,100.0,111,9.9,80.9,11248,5532,5717,371.5,40.5,0.6,4.672,58239.58513,81.825,36.857422,4.0,2.2,16.2,10
Belgium,2016,53.11308395,121,1.68,30.5,102.6405,108,9.6,81.3,11317,5570,5747,373.8,40.5,0.62,3.701298701,58364.7214,84.7857,37.503956,3.9,2.1,16.3,11
Belgium,2017,53.83628754,119,1.65,30.6,106.37275,110,9.7,81.4,11384,5607,5777,376.0,40.6,0.58,4.190296156,57956.77495,85.9684,40.257053,3.9,2.0,14.8,12
Belgium,2018,54.18786388,118,1.62,30.7,109.41525,111,9.7,81.5,11449,5643,5806,378.1,40.6,0.55,3.408756979,58270.11101,87.2725,40.638546,3.9,2.0,15.2,13
Canada,2005,77.72806458,336,1.54,29.6,56.9328549,230,7.2,80.1,32216,15967,16249,3.5,37.6,0.96,21.25,46335.08508,64.3,45.976749,4.6,2.2,11.3,0
Canada,2006,77.65733002,347,1.59,29.6,63.95037407,228,7.0,80.5,32532,16125,16407,3.6,37.9,0.99,21.12332112,47753.65616,68.1,46.881516,4.6,2.3,11.0,1
Canada,2007,78.10829159,364,1.65,29.7,71.75355895,235,7.2,80.5,32862,16288,16575,3.6,38.1,1.03,20.80823529,49148.17017,72.7,48.181564,4.5,2.2,10.7,2
Canada,2008,78.25054545,373,1.68,29.8,74.14010648,239,7.2,80.7,33219,16463,16756,3.7,38.3,1.12,20.45454546,49993.0186,74.6,48.706802,4.4,2.1,10.9,3
Canada,2005,67.13583573,336,1.54,29.6,56.9328549,230,7.2,80.1,32216,15967,16249,3.5,37.6,0.96,21.25,46335.08508,64.3,45.976749,4.6,2.2,11.3,0
Canada,2006,66.91843529,347,1.59,29.6,63.95037407,228,7.0,80.5,32532,16125,16407,3.6,37.9,0.99,21.12332112,47753.65616,68.1,46.881516,4.6,2.3,11.0,1
Canada,2007,67.24280542,364,1.65,29.7,71.75355895,235,7.2,80.5,32862,16288,16575,3.6,38.1,1.03,20.80823529,49148.17017,72.7,48.181564,4.5,2.2,10.7,2
Canada,2008,67.3648749,373,1.68,29.8,74.14010648,239,7.2,80.7,33219,16463,16756,3.7,38.3,1.12,20.45454546,49993.0186,74.6,48.706802,4.4,2.1,10.9,3
Czechia,2008,69.67235237,119,1.51,29.3,100.8,105,10.1,77.2,10379,5084,5295,134.4,38.3,0.42,17.87301988,24165.34644,45.8625,14.498895,5.1,3.0,13.0,3
Czechia,2009,70.09746729,118,1.51,29.4,96.925,107,10.3,77.3,10422,5109,5313,135.0,38.5,0.4,15.10501797,24068.57889,54.1836,15.544437,4.6,2.8,13.6,4
Czechia,2010,70.16984267,116,1.51,29.6,95.225,107,10.2,77.6,10465,5134,5330,135.5,38.7,0.43,15.79850307,24808.31447,60.5179,16.764982,4.5,2.9,13.9,5
Czechia,2011,70.52810448,109,1.43,29.7,95.25,107,10.2,77.8,10496,5153,5344,136.0,38.9,0.18,16.3296567,25010.46422,66.6342,18.243177,4.3,2.7,14.7,6
Czechia,2012,71.58938105,108,1.45,29.7,93.85,108,10.3,78.0,10511,5161,5350,136.1,39.2,0.1,15.26297988,25056.26199,72.5515,19.277992,4.3,2.5,15.2,7
Czechia,2013,72.8739406,107,1.46,29.8,93.875,109,10.4,78.2,10515,5163,5351,136.2,39.6,-0.04,15.37883532,24900.04816,72.6166,20.45986,4.1,2.7,14.5,8
Czechia,2014,73.51776499,109,1.53,29.9,96.175,106,10.0,78.8,10517,5166,5351,136.2,40.0,0.09,16.2545602,25425.17452,77.9899,21.51013,4.3,2.5,13.7,9
Czechia,2015,74.02491493,110,1.57,30.0,100.0,111,10.6,78.6,10524,5172,5352,136.3,40.3,0.04,16.45515416,26172.85816,78.9753,22.186741,4.6,2.5,12.6,10
Czechia,2016,75.0001435,112,1.63,30.0,107.15,108,10.2,79.0,10528,5177,5351,136.4,40.7,0.03,16.02343084,27097.1678,81.65,22.971544,4.8,2.4,12.0,11
Czechia,2017,75.87765859,113,1.68,30.0,119.7,111,10.6,79.0,10531,5181,5350,136.4,41.1,0.04,15.61401089,28482.1251,83.2351,23.927534,5.0,2.4,12.8,12
Czechia,2018,76.56859695,112,1.71,30.1,130.0,113,10.7,79.0,10535,5186,5349,136.5,41.5,0.02,15.12741386,29990.70069,86.3574,24.262077,5.1,2.3,12.3,13
